transaction_id,date,product_id,customer_id,quantity,discount_pct
T03780,2023-07-19,P009,C0320,2.0,0.0
T03781,2023-10-25,P003,C0332,1.0,15.0
T03782,2023-12-12,P009,C0061,1.0,5.0
T03783,2023-08-28,P009,C0250,1.0,15.0
T03784,2023-04-25,P001,C0478,4.0,0.0
T03785,2023-01-26,P003,C0095,1.0,0.0
T03786,2023-10-26,P006,C0296,3.0,0.0
T03787,2023-03-18,P008,C0184,1.0,0.0
T03788,2023-05-17,P004,C0260,3.0,15.0
T03789,2023-01-20,P005,C0287,4.0,0.0
T03790,2023-07-30,P009,C0155,1.0,0.0
T03791,2023-08-28,P006,C0186,1.0,0.0
T03792,2023-02-08,P007,C0409,3.0,0.0
T03793,2023-09-25,P007,C0069,2.0,10.0
T03794,2023-07-26,P004,C0326,2.0,5.0
T03795,2023-09-24,P004,C0261,2.0,10.0
T03796,2023-06-03,P004,C0115,1.0,0.0
T03797,2023-02-11,P005,C0347,3.0,
T03798,2023-01-11,P005,C0008,1.0,10.0
T03799,2023-10-21,P008,C0265,4.0,0.0
T03800,2023-04-08,P009,C0271,1.0,0.0
T03801,2023-10-02,P002,C0484,2.0,15.0
T03802,2023-08-18,P007,C0249,1.0,5.0
T03803,2023-08-08,P001,C0105,1.0,10.0
T03804,2023-03-06,P001,C0263,1.0,0.0
T03805,2023-12-21,P004,C0224,2.0,0.0
T03806,2023-08-20,P010,C0328,2.0,10.0
T03807,2023-11-24,P007,C0495,4.0,5.0
T03808,2023-02-21,P002,C0371,1.0,5.0
T03809,2023-09-20,P002,C0271,2.0,5.0
T03810,2023-09-24,P001,C0165,3.0,0.0
T03811,2023-12-25,P010,C0083,1.0,10.0
T03812,2023-11-13,P002,C0295,1.0,15.0
T03813,2023-11-20,P007,C0134,1.0,15.0
T03814,2023-06-03,P009,C0211,1.0,0.0
T03815,2023-12-24,P006,C0313,1.0,0.0
T03816,2023-05-20,P010,C0092,2.0,10.0
T03817,2023-02-20,P002,C0337,1.0,5.0
T03818,2023-04-27,P010,C0490,2.0,5.0
T03819,2023-02-15,P010,C0403,4.0,15.0
T03820,2023-11-05,P009,C0127,2.0,5.0
T03821,2023-03-29,P007,C0191,2.0,5.0
T03822,2023-07-27,P001,C0159,1.0,0.0
T03823,2023-09-26,P009,C0331,3.0,0.0
T03824,2023-03-30,P002,C0335,1.0,0.0
T03825,2023-04-28,P004,C0010,2.0,15.0
T03826,2023-02-23,P009,C0107,5.0,0.0
T03827,2023-04-26,P004,C0087,2.0,0.0
T03828,2023-04-28,P003,C0067,2.0,10.0
T03829,2023-09-17,P001,C0062,1.0,5.0
T03830,2023-03-16,P007,C0387,1.0,5.0
T03831,2023-11-01,P006,C0146,3.0,0.0
T03832,2023-01-07,P010,C0153,1.0,10.0
T03833,2023-05-02,P004,C0107,2.0,0.0
T03834,2023-01-11,P006,C0148,1.0,0.0
T03835,2023-12-14,P006,C0186,3.0,0.0
T03836,2023-08-03,P004,C0349,1.0,0.0
T03837,2023-10-06,P006,C0342,2.0,0.0
T03838,2023-01-28,P010,C0178,2.0,5.0
T03839,2023-08-23,P008,C0377,1.0,0.0
T03840,2023-11-09,P003,C0335,1.0,5.0
T03841,2023-01-26,P004,C0487,1.0,0.0
T03842,2023-02-23,P010,C0266,1.0,0.0
T03843,2023-01-29,P001,C0149,1.0,5.0
T03844,2023-12-19,P004,C0247,1.0,15.0
T03845,2023-06-13,P010,C0254,2.0,15.0
T03846,2023-09-27,P010,C0500,1.0,20.0
T03847,2023-11-30,P009,C0029,5.0,5.0
T03848,2023-02-04,P008,C0352,2.0,5.0
T03849,2023-10-13,P004,C0266,1.0,5.0
T03850,2023-12-14,P007,C0013,1.0,5.0
T03851,2023-09-30,P010,C0047,3.0,0.0
T03852,2023-07-27,P003,C0151,1.0,5.0
T03853,2023-08-26,P009,C0050,2.0,0.0
T03854,2023-04-03,P010,C0215,2.0,0.0
T03855,2023-06-22,P004,C0479,1.0,5.0
T03856,2023-03-20,P002,C0132,3.0,0.0
T03857,2023-04-20,P010,C0372,1.0,0.0
T03858,2023-08-05,P005,C0113,1.0,0.0
T03859,2023-12-24,P002,C0252,3.0,20.0
T03860,2023-04-16,P010,C0451,2.0,0.0
T03861,2023-02-16,P006,C0341,4.0,0.0
T03862,2023-06-30,P010,C0053,2.0,15.0
T03863,2023-03-05,P001,C0130,2.0,0.0
T03864,2023-09-03,P006,C0324,3.0,0.0
T03865,2023-09-01,P004,C0193,1.0,0.0
T03866,2023-11-16,P003,C0079,3.0,0.0
T03867,2023-03-28,P002,C0057,2.0,0.0
T03868,2023-08-05,P007,C0097,1.0,0.0
T03869,2023-01-07,P009,C0198,2.0,0.0
T03870,2023-10-05,P003,C0135,1.0,10.0
T03871,2023-12-03,P006,C0147,2.0,5.0
T03872,2023-07-29,P009,C0172,2.0,5.0
T03873,2023-06-18,P002,C0063,5.0,0.0
T03874,2023-11-26,P007,C0065,1.0,0.0
T03875,2023-05-18,P005,C0295,2.0,10.0
T03876,2023-11-02,P005,C0211,1.0,0.0
T03877,2023-08-18,P007,C0109,2.0,15.0
T03878,2023-11-04,P009,C0282,2.0,0.0
T03879,2023-06-10,P004,C0172,2.0,10.0
T03880,2023-01-01,P009,C0012,3.0,0.0
T03881,2023-08-24,P010,C0406,3.0,0.0
T03882,2023-07-07,P009,C0333,1.0,10.0
T03883,2023-01-04,P004,C0220,1.0,10.0
T03884,2023-05-12,P003,C0398,2.0,0.0
T03885,2023-08-06,P002,C0342,1.0,20.0
T03886,2023-09-17,P009,C0286,1.0,0.0
T03887,2023-01-01,P002,C0172,2.0,0.0
T03888,2023-03-12,P006,C0468,1.0,5.0
T03889,2023-06-27,P005,C0236,1.0,10.0
T03890,2023-07-08,P005,C0475,3.0,20.0
T03891,2023-10-18,P004,C0166,1.0,0.0
T03892,2023-01-08,P006,C0187,1.0,0.0
T03893,2023-09-10,P005,C0170,1.0,5.0
T03894,2023-10-19,P004,C0052,3.0,0.0
T03895,2023-09-01,P009,C0319,5.0,0.0
T03896,2023-05-03,P006,C0189,2.0,0.0
T03897,2023-10-26,P010,C0120,1.0,0.0
T03898,2023-10-10,P010,C0105,4.0,0.0
T03899,2023-02-01,P010,C0162,2.0,0.0
T03900,2023-11-30,P003,C0295,3.0,10.0
T03901,2023-05-26,P010,C0041,3.0,5.0
T03902,2023-06-05,P006,C0377,1.0,0.0
T03903,2023-01-16,P001,C0364,1.0,0.0
T03904,2023-12-21,P005,C0165,1.0,0.0
T03905,2023-02-16,P010,C0321,1.0,0.0
T03906,2023-09-08,P006,C0374,3.0,5.0
T03907,2023-07-06,P008,C0335,4.0,20.0
T03908,2023-01-31,P009,C0160,2.0,5.0
T03909,2023-09-17,P003,C0264,1.0,5.0
T03910,2023-01-17,P002,C0353,1.0,0.0
T03911,2023-02-08,P004,C0018,1.0,0.0
T03912,2023-10-31,P008,C0173,1.0,15.0
T03913,2023-02-08,P008,C0477,1.0,20.0
T03914,2023-05-12,P003,C0352,2.0,0.0
T03915,2023-01-30,P004,C0033,1.0,0.0
T03916,2023-06-07,P003,C0261,5.0,10.0
T03917,2023-10-05,P010,C0210,1.0,0.0
T03918,2023-07-22,P002,C0496,3.0,10.0
T03919,2023-03-07,P004,C0383,2.0,10.0
T03920,2023-04-18,P006,C0330,1.0,0.0
T03921,2023-09-25,P005,C0382,3.0,20.0
T03922,2023-08-10,P003,C0164,2.0,20.0
T03923,2023-10-19,P002,C0481,2.0,15.0
T03924,2023-01-18,P009,C0407,2.0,0.0
T03925,2023-03-31,P001,C0424,1.0,0.0
T03926,2023-06-30,P009,C0005,2.0,5.0
T03927,2023-09-12,P001,C0034,4.0,0.0
T03928,2023-09-10,P007,C0280,1.0,0.0
T03929,2023-09-14,P006,C0145,1.0,0.0
T03930,2023-12-12,P007,C0351,4.0,5.0
T03931,2023-03-28,P003,C0071,1.0,0.0
T03932,2023-03-31,P003,C0465,2.0,0.0
T03933,2023-08-25,P001,C0348,2.0,0.0
T03934,2023-03-11,P004,C0230,2.0,10.0
T03935,2023-02-13,P002,C0125,1.0,5.0
T03936,2023-07-19,P010,C0278,1.0,0.0
T03937,2023-06-01,P008,C0271,1.0,20.0
T03938,2023-03-27,P003,C0357,2.0,0.0
T03939,2023-01-19,P007,C0015,2.0,5.0
T03940,2023-04-11,P007,C0242,2.0,10.0
T03941,2023-04-05,P009,C0498,2.0,10.0
T03942,2023-09-11,P006,C0153,1.0,0.0
T03943,2023-12-23,P001,C0053,1.0,15.0
T03944,2023-01-30,P008,C0149,3.0,15.0
T03945,2023-09-06,P001,C0358,1.0,5.0
T03946,2023-02-02,P003,C0450,1.0,0.0
T03947,2023-08-17,P005,C0219,1.0,0.0
T03948,2023-01-12,P008,C0113,1.0,5.0
T03949,2023-04-28,P009,C0288,1.0,0.0
T03950,2023-12-16,P007,C0277,3.0,10.0
T03951,2023-06-04,P009,C0452,4.0,0.0
T03952,2023-09-03,P003,C0428,4.0,5.0
T03953,2023-11-28,P005,C0083,4.0,0.0
T03954,2023-09-04,P010,C0450,4.0,0.0
T03955,2023-01-29,P008,C0218,,0.0
T03956,2023-06-10,P001,C0226,1.0,0.0
T03957,2023-08-23,P008,C0270,3.0,5.0
T03958,2023-07-09,P007,C0015,1.0,10.0
T03959,2023-04-27,P001,C0404,1.0,5.0
T03960,2023-09-28,P010,C0290,1.0,
T03961,2023-09-15,P010,C0420,2.0,5.0
T03962,2023-06-29,P006,C0339,1.0,0.0
T03963,2023-06-21,P001,C0265,1.0,0.0
T03964,2023-10-01,P002,C0199,,0.0
T03965,2023-09-16,P005,C0158,4.0,10.0
T03966,2023-05-15,P002,C0333,2.0,0.0
T03967,2023-06-20,P010,C0475,4.0,0.0
T03968,2023-07-29,P001,C0447,1.0,5.0
T03969,2023-08-24,P006,C0492,1.0,15.0
T03970,2023-07-05,P008,C0419,2.0,5.0
T03971,2023-12-30,P008,C0397,1.0,10.0
T03972,2023-04-05,P008,C0207,2.0,5.0
T03973,2023-01-11,P006,C0174,3.0,0.0
T03974,2023-03-09,P003,C0184,3.0,10.0
T03975,2023-07-29,P001,C0265,4.0,10.0
T03976,2023-07-15,P002,C0493,1.0,0.0
T03977,2023-04-08,P005,C0471,1.0,0.0
T03978,2023-04-03,P010,C0246,2.0,0.0
T03979,2023-01-22,P005,C0036,1.0,0.0
T03980,2023-06-21,P010,C0373,1.0,15.0
T03981,2023-05-14,P001,C0488,1.0,0.0
T03982,2023-01-25,P001,C0259,1.0,0.0
T03983,2023-07-04,P009,C0482,1.0,15.0
T03984,2023-03-26,P002,C0019,1.0,5.0
T03985,2023-02-24,P007,C0412,2.0,5.0
T03986,2023-09-08,P010,C0023,2.0,15.0
T03987,2023-05-24,P004,C0104,2.0,0.0
T03988,2023-12-17,P007,C0241,2.0,5.0
T03989,2023-06-16,P008,C0493,1.0,0.0
T03990,2023-08-12,P005,C0391,1.0,0.0
T03991,2023-08-08,P001,C0361,1.0,0.0
T03992,2023-06-28,P004,C0204,3.0,0.0
T03993,2023-04-29,P010,C0253,2.0,20.0
T03994,2023-09-22,P003,C0142,1.0,20.0
T03995,2023-05-30,P010,C0302,1.0,15.0
T03996,2023-08-03,P005,C0143,5.0,0.0
T03997,2023-07-16,P010,C0451,2.0,20.0
T03998,2023-02-11,P010,C0271,3.0,5.0
T03999,2023-02-22,P006,C0307,1.0,0.0
T04000,2023-11-26,P002,C0472,1.0,10.0
T04001,2023-09-08,P007,C0500,3.0,0.0
T04002,2023-10-22,P003,C0110,2.0,0.0
T04003,2023-09-28,P001,C0008,2.0,10.0
T04004,2023-05-03,P010,C0069,2.0,5.0
T04005,2023-12-05,P003,C0190,2.0,0.0
T04006,2023-09-23,P009,C0179,2.0,5.0
T04007,2023-12-14,P010,C0063,1.0,15.0
T04008,2023-01-29,P006,C0068,1.0,5.0
T04009,2023-02-04,P006,C0206,4.0,0.0
T04010,2023-01-06,P004,C0400,1.0,0.0
T04011,2023-04-21,P008,C0468,2.0,0.0
T04012,2023-10-21,P005,C0408,2.0,20.0
T04013,2023-03-18,P007,C0006,5.0,0.0
T04014,2023-12-15,P009,C0119,1.0,0.0
T04015,2023-05-27,P005,C0313,1.0,0.0
T04016,2023-03-08,P005,C0031,3.0,15.0
T04017,2023-01-08,P004,C0006,3.0,5.0
T04018,2023-05-02,P006,C0483,2.0,5.0
T04019,2023-12-06,P002,C0207,1.0,0.0
T04020,2023-06-24,P003,C0157,1.0,0.0
T04021,2023-06-28,P001,C0067,2.0,15.0
T04022,2023-03-26,P002,C0459,4.0,15.0
T04023,2023-02-14,P002,C0387,4.0,15.0
T04024,2023-05-16,P008,C0412,1.0,15.0
T04025,2023-12-09,P008,C0330,1.0,10.0
T04026,2023-01-16,P002,C0370,1.0,5.0
T04027,2023-11-29,P006,C0353,5.0,10.0
T04028,2023-07-14,P005,C0432,2.0,5.0
T04029,2023-01-09,P003,C0336,1.0,0.0
T04030,2023-11-12,P005,C0379,1.0,0.0
T04031,2023-11-30,P005,C0394,2.0,20.0
T04032,2023-11-29,P005,C0289,1.0,0.0
T04033,2023-11-23,P003,C0484,3.0,15.0
T04034,2023-01-15,P003,C0451,3.0,0.0
T04035,2023-11-23,P004,C0453,1.0,0.0
T04036,2023-04-12,P007,C0140,1.0,0.0
T04037,2023-08-14,P002,C0441,4.0,0.0
T04038,2023-10-05,P010,C0300,1.0,0.0
T04039,2023-04-23,P004,C0013,1.0,0.0
T04040,2023-01-01,P004,C0152,,10.0
T04041,2023-09-23,P001,C0428,3.0,0.0
T04042,2023-07-27,P010,C0313,3.0,0.0
T04043,2023-04-20,P008,C0352,1.0,0.0
T04044,2023-07-19,P001,C0400,1.0,5.0
T04045,2023-11-02,P008,C0480,1.0,5.0
T04046,2023-01-12,P007,C0109,1.0,5.0
T04047,2023-12-11,P009,C0485,3.0,0.0
T04048,2023-07-07,P008,C0376,1.0,0.0
T04049,2023-06-03,P005,C0356,2.0,10.0
T04050,2023-11-30,P008,C0149,1.0,10.0
T04051,2023-10-06,P010,C0367,1.0,0.0
T04052,2023-06-20,P003,C0204,5.0,0.0
T04053,2023-05-14,P010,C0307,1.0,0.0
T04054,2023-01-25,P007,C0021,1.0,0.0
T04055,2023-01-18,P004,C0060,1.0,10.0
T04056,2023-07-09,P005,C0435,1.0,5.0
T04057,2023-05-21,P009,C0021,1.0,0.0
T04058,2023-02-12,P007,C0363,1.0,0.0
T04059,2023-11-30,P004,C0382,2.0,20.0
T04060,2023-10-11,P006,C0245,3.0,10.0
T04061,2023-05-26,P010,C0390,2.0,15.0
T04062,2023-11-11,P007,C0073,1.0,0.0
T04063,2023-11-15,P010,C0449,2.0,5.0
T04064,2023-04-02,P009,C0076,1.0,0.0
T04065,2023-06-28,P004,C0186,2.0,0.0
T04066,2023-02-25,P010,C0078,2.0,0.0
T04067,2023-06-04,P003,C0390,1.0,5.0
T04068,2023-06-09,P008,C0065,3.0,0.0
T04069,2023-04-21,P001,C0342,4.0,10.0
T04070,2023-05-17,P009,C0290,3.0,0.0
T04071,2023-08-20,P001,C0056,1.0,0.0
T04072,2023-08-08,P002,C0331,2.0,0.0
T04073,2023-03-09,P008,C0259,4.0,0.0
T04074,2023-10-29,P009,C0426,1.0,0.0
T04075,2023-09-06,P007,C0190,3.0,0.0
T04076,2023-11-19,P003,C0006,1.0,0.0
T04077,2023-01-06,P007,C0006,1.0,0.0
T04078,2023-10-07,P006,C0191,3.0,5.0
T04079,2023-04-04,P002,C0148,3.0,0.0
T04080,2023-09-26,P003,C0405,3.0,5.0
T04081,2023-07-16,P010,C0258,4.0,5.0
T04082,2023-01-25,P010,C0218,1.0,0.0
T04083,2023-05-28,P005,C0479,1.0,10.0
T04084,2023-04-28,P010,C0090,4.0,5.0
T04085,2023-12-04,P004,C0312,1.0,0.0
T04086,2023-12-04,P002,C0352,2.0,15.0
T04087,2023-03-07,P004,C0010,2.0,10.0
T04088,2023-10-28,P008,C0087,1.0,20.0
T04089,2023-06-24,P005,C0250,1.0,5.0
T04090,2023-11-15,P005,C0326,2.0,0.0
T04091,2023-03-17,P010,C0151,3.0,0.0
T04092,2023-04-24,P003,C0476,2.0,5.0
T04093,2023-04-21,P008,C0113,2.0,20.0
T04094,2023-09-06,P006,C0030,1.0,5.0
T04095,2023-07-22,P002,C0128,1.0,15.0
T04096,2023-05-27,P002,C0078,1.0,0.0
T04097,2023-02-04,P009,C0421,1.0,0.0
T04098,2023-11-05,P007,C0055,1.0,15.0
T04099,2023-01-26,P010,C0480,1.0,10.0
T04100,2023-08-26,P009,C0305,1.0,20.0
T04101,2023-01-14,P006,C0034,1.0,10.0
T04102,2023-02-14,P005,C0105,1.0,0.0
T04103,2023-08-04,P001,C0172,2.0,5.0
T04104,2023-08-21,P006,C0499,2.0,15.0
T04105,2023-07-12,P006,C0022,1.0,5.0
T04106,2023-02-20,P003,C0287,4.0,0.0
T04107,2023-08-02,P003,C0391,1.0,0.0
T04108,2023-05-31,P003,C0105,3.0,5.0
T04109,2023-10-02,P003,C0149,1.0,0.0
T04110,2023-12-04,P007,C0272,4.0,10.0
T04111,2023-03-17,P010,C0276,1.0,0.0
T04112,2023-08-08,P002,C0299,3.0,0.0
T04113,2023-12-14,P010,C0172,1.0,10.0
T04114,2023-07-06,P010,C0047,2.0,0.0
T04115,2023-10-16,P002,C0114,1.0,10.0
T04116,2023-01-28,P003,C0275,1.0,0.0
T04117,2023-06-29,P010,C0304,3.0,20.0
T04118,2023-09-10,P007,C0480,1.0,0.0
T04119,2023-05-06,P003,C0207,4.0,0.0
T04120,2023-06-26,P007,C0453,1.0,15.0
T04121,2023-02-06,P009,C0395,1.0,10.0
T04122,2023-04-09,P010,C0463,2.0,0.0
T04123,2023-04-08,P004,C0413,1.0,20.0
T04124,2023-05-07,P007,C0242,1.0,5.0
T04125,2023-06-17,P009,C0301,3.0,20.0
T04126,2023-03-21,P008,C0196,3.0,5.0
T04127,2023-10-21,P008,C0497,4.0,0.0
T04128,2023-11-29,P009,C0164,1.0,0.0
T04129,2023-05-06,P005,C0176,2.0,0.0
T04130,2023-12-09,P005,C0343,1.0,5.0
T04131,2023-11-06,P003,C0271,1.0,0.0
T04132,2023-05-30,P005,C0110,3.0,0.0
T04133,2023-01-16,P008,C0172,1.0,0.0
T04134,2023-01-28,P005,C0451,1.0,0.0
T04135,2023-06-22,P004,C0352,1.0,15.0
T04136,2023-02-15,P008,C0202,2.0,5.0
T04137,2023-11-24,P007,C0168,4.0,10.0
T04138,2023-08-24,P006,C0102,2.0,20.0
T04139,2023-08-02,P005,C0086,1.0,5.0
T04140,2023-03-26,P005,C0142,3.0,20.0
T04141,2023-10-09,P010,C0447,2.0,0.0
T04142,2023-08-20,P002,C0337,1.0,0.0
T04143,2023-03-26,P004,C0213,1.0,0.0
T04144,2023-03-06,P008,C0051,1.0,0.0
T04145,2023-05-14,P008,C0112,1.0,15.0
T04146,2023-05-31,P001,C0463,3.0,5.0
T04147,2023-04-25,P002,C0442,1.0,0.0
T04148,2023-03-05,P005,C0271,1.0,10.0
T04149,2023-12-09,P009,C0065,4.0,5.0
T04150,2023-12-29,P010,C0344,3.0,0.0
T04151,2023-12-18,P007,C0183,2.0,5.0
T04152,2023-06-07,P010,C0332,1.0,
T04153,2023-03-18,P005,C0010,1.0,10.0
T04154,2023-05-26,P001,C0494,1.0,5.0
T04155,2023-12-09,P006,C0234,1.0,0.0
T04156,2023-08-13,P008,C0298,1.0,0.0
T04157,2023-11-09,P007,C0244,2.0,0.0
T04158,2023-04-13,P002,C0351,1.0,10.0
T04159,2023-12-13,P005,C0267,1.0,0.0
T04160,2023-10-28,P004,C0118,1.0,0.0
T04161,2023-03-29,P009,C0144,2.0,15.0
T04162,2023-10-30,P010,C0381,2.0,10.0
T04163,2023-06-17,P001,C0201,2.0,5.0
T04164,2023-06-19,P006,C0239,1.0,0.0
T04165,2023-05-15,P003,C0334,1.0,0.0
T04166,2023-02-19,P009,C0403,1.0,0.0
T04167,2023-12-06,P005,C0415,1.0,5.0
T04168,2023-12-13,P006,C0457,4.0,0.0
T04169,2023-05-14,P009,C0484,5.0,10.0
T04170,2023-12-13,P009,C0437,2.0,20.0
T04171,2023-05-17,P008,C0487,4.0,0.0
T04172,2023-09-02,P009,C0246,2.0,0.0
T04173,2023-04-19,P004,C0346,1.0,10.0
T04174,2023-11-09,P006,C0008,5.0,15.0
T04175,2023-10-14,P005,C0152,1.0,15.0
T04176,2023-01-21,P005,C0392,2.0,0.0
T04177,2023-03-31,P004,C0211,1.0,0.0
T04178,2023-10-23,P002,C0367,1.0,10.0
T04179,2023-04-22,P006,C0432,2.0,5.0
T04180,2023-10-28,P009,C0158,1.0,0.0
T04181,2023-03-18,P001,C0058,1.0,5.0
T04182,2023-06-26,P007,C0086,1.0,10.0
T04183,2023-12-09,P006,C0055,1.0,0.0
T04184,2023-05-28,P003,C0201,5.0,15.0
T04185,2023-04-11,P001,C0122,3.0,0.0
T04186,2023-09-03,P004,C0446,1.0,10.0
T04187,2023-04-27,P009,C0108,1.0,5.0
T04188,2023-04-02,P002,C0304,3.0,0.0
T04189,2023-01-28,P003,C0132,1.0,10.0
T04190,2023-01-25,P002,C0421,1.0,10.0
T04191,2023-02-27,P002,C0392,1.0,15.0
T04192,2023-10-24,P010,C0385,4.0,0.0
T04193,2023-05-14,P008,C0476,1.0,5.0
T04194,2023-11-27,P003,C0198,1.0,5.0
T04195,2023-09-06,P007,C0047,1.0,5.0
T04196,2023-02-07,P008,C0228,1.0,15.0
T04197,2023-03-16,P003,C0245,2.0,0.0
T04198,2023-05-22,P002,C0203,1.0,0.0
T04199,2023-11-18,P008,C0261,1.0,5.0
T04200,2023-06-17,P003,C0178,1.0,0.0
T04201,2023-09-16,P007,C0024,1.0,15.0
T04202,2023-12-21,P001,C0175,3.0,5.0
T04203,2023-08-13,P006,C0274,4.0,0.0
T04204,2023-06-01,P009,C0340,1.0,10.0
T04205,2023-01-19,P003,C0412,1.0,0.0
T04206,2023-05-26,P007,C0461,1.0,5.0
T04207,2023-08-29,P006,C0261,2.0,0.0
T04208,2023-12-10,P008,C0286,2.0,0.0
T04209,2023-08-25,P003,C0001,1.0,0.0
T04210,2023-02-04,P003,C0086,2.0,5.0
T04211,2023-07-09,P004,C0338,2.0,0.0
T04212,2023-01-01,P003,C0430,4.0,0.0
T04213,2023-06-02,P009,C0069,1.0,0.0
T04214,2023-05-06,P004,C0031,1.0,0.0
T04215,2023-12-11,P006,C0198,1.0,15.0
T04216,2023-08-14,P008,C0091,3.0,0.0
T04217,2023-08-09,P008,C0440,3.0,15.0
T04218,2023-07-30,P005,C0473,2.0,5.0
T04219,2023-01-25,P005,C0349,1.0,5.0
T04220,2023-01-16,P006,C0383,1.0,0.0
T04221,2023-07-01,P010,C0412,1.0,20.0
T04222,2023-11-25,P007,C0016,2.0,0.0
T04223,2023-05-09,P010,C0310,1.0,5.0
T04224,2023-02-11,P007,C0437,1.0,20.0
T04225,2023-12-02,P004,C0396,2.0,15.0
T04226,2023-08-24,P006,C0276,1.0,5.0
T04227,2023-12-26,P007,C0338,1.0,20.0
T04228,2023-02-03,P005,C0162,1.0,10.0
T04229,2023-12-11,P005,C0437,3.0,0.0
T04230,2023-02-14,P002,C0192,2.0,0.0
T04231,2023-05-14,P007,C0151,4.0,0.0
T04232,2023-01-21,P006,C0365,1.0,0.0
T04233,2023-05-02,P001,C0411,4.0,10.0
T04234,2023-03-11,P004,C0113,4.0,5.0
T04235,2023-12-18,P003,C0273,2.0,0.0
T04236,2023-12-27,P003,C0176,4.0,15.0
T04237,2023-02-17,P007,C0149,1.0,0.0
T04238,2023-02-08,P010,C0178,1.0,20.0
T04239,2023-10-14,P004,C0424,1.0,20.0
T04240,2023-01-10,P008,C0382,2.0,15.0
T04241,2023-01-30,P009,C0223,2.0,10.0
T04242,2023-09-01,P003,C0259,3.0,0.0
T04243,2023-10-01,P005,C0273,1.0,5.0
T04244,2023-03-29,P004,C0189,1.0,0.0
T04245,2023-09-01,P010,C0306,1.0,0.0
T04246,2023-11-25,P006,C0378,2.0,5.0
T04247,2023-01-15,P010,C0090,1.0,0.0
T04248,2023-01-04,P004,C0343,4.0,20.0
T04249,2023-07-10,P008,C0262,1.0,15.0
T04250,2023-06-17,P003,C0156,1.0,0.0
T04251,2023-01-09,P005,C0200,3.0,5.0
T04252,2023-04-19,P001,C0055,1.0,0.0
T04253,2023-05-17,P006,C0254,1.0,15.0
T04254,2023-06-03,P005,C0442,1.0,5.0
T04255,2023-07-28,P008,C0173,1.0,0.0
T04256,2023-09-29,P009,C0200,5.0,0.0
T04257,2023-05-23,P008,C0403,2.0,0.0
T04258,2023-04-09,P008,C0102,1.0,20.0
T04259,2023-11-04,P003,C0285,2.0,
T04260,2023-03-10,P004,C0151,1.0,0.0
T04261,2023-09-04,P004,C0111,3.0,15.0
T04262,2023-09-18,P005,C0416,4.0,15.0
T04263,2023-10-03,P009,C0266,4.0,15.0
T04264,2023-03-20,P009,C0091,1.0,5.0
T04265,2023-05-26,P010,C0177,1.0,5.0
T04266,2023-04-21,P001,C0449,1.0,5.0
T04267,2023-09-15,P008,C0231,2.0,0.0
T04268,2023-04-03,P001,C0029,2.0,5.0
T04269,2023-01-13,P002,C0443,1.0,0.0
T04270,2023-09-17,P007,C0301,4.0,0.0
T04271,2023-04-19,P008,C0195,1.0,15.0
T04272,2023-11-26,P001,C0307,1.0,0.0
T04273,2023-07-08,P003,C0239,1.0,15.0
T04274,2023-04-05,P007,C0357,1.0,0.0
T04275,2023-04-15,P009,C0479,1.0,0.0
T04276,2023-01-08,P008,C0384,2.0,5.0
T04277,2023-03-08,P008,C0267,1.0,10.0
T04278,2023-07-10,P009,C0214,1.0,5.0
T04279,2023-09-13,P010,C0082,3.0,15.0
T04280,2023-01-09,P003,C0128,1.0,0.0
T04281,2023-04-27,P008,C0483,2.0,15.0
T04282,2023-09-24,P001,C0262,1.0,0.0
T04283,2023-04-09,P008,C0067,2.0,15.0
T04284,2023-10-25,P007,C0062,4.0,0.0
T04285,2023-06-13,P008,C0133,1.0,10.0
T04286,2023-05-21,P001,C0137,2.0,5.0
T04287,2023-09-25,P006,C0028,3.0,0.0
T04288,2023-02-06,P007,C0211,2.0,15.0
T04289,2023-03-15,P005,C0476,1.0,0.0
T04290,2023-03-14,P005,C0475,1.0,0.0
T04291,2023-11-04,P007,C0205,2.0,10.0
T04292,2023-07-18,P003,C0253,4.0,0.0
T04293,2023-05-10,P006,C0038,1.0,0.0
T04294,2023-09-03,P007,C0043,1.0,5.0
T04295,2023-11-08,P001,C0117,1.0,10.0
T04296,2023-03-01,P002,C0405,1.0,0.0
T04297,2023-10-06,P004,C0475,1.0,5.0
T04298,2023-04-13,P008,C0190,1.0,10.0
T04299,2023-10-23,P010,C0046,1.0,15.0
T04300,2023-11-16,P006,C0454,1.0,15.0
T04301,2023-12-07,P001,C0166,4.0,10.0
T04302,2023-05-31,P010,C0305,1.0,5.0
T04303,2023-06-06,P005,C0203,1.0,0.0
T04304,2023-07-25,P007,C0495,,0.0
T04305,2023-06-28,P006,C0233,4.0,10.0
T04306,2023-07-16,P009,C0245,3.0,20.0
T04307,2023-08-11,P008,C0209,3.0,10.0
T04308,2023-03-30,P004,C0248,1.0,0.0
T04309,2023-10-14,P005,C0295,3.0,0.0
T04310,2023-10-03,P007,C0327,1.0,5.0
T04311,2023-08-24,P008,C0383,1.0,5.0
T04312,2023-07-02,P005,C0158,2.0,10.0
T04313,2023-07-28,P009,C0405,3.0,5.0
T04314,2023-05-10,P010,C0001,3.0,0.0
T04315,2023-06-02,P004,C0217,4.0,15.0
T04316,2023-01-13,P004,C0416,4.0,5.0
T04317,2023-05-02,P008,C0249,1.0,0.0
