transaction_id,date,product_id,customer_id,quantity,discount_pct,month,month_name,quarter,day_of_week,week_number,product_name,category,base_price,city,tier,age,join_year,revenue,revenue_capped
T03929,2023-09-14,P006,C0145,1,0.0,9,Sep,3,Thursday,37,Webcam,Electronics,89.99,Houston,Bronze,57,2023,89.99,89.99
T03930,2023-12-12,P007,C0351,4,5.0,12,Dec,4,Tuesday,50,Headphones,Audio,149.99,Los Angeles,Silver,22,2019,569.96,569.96
T03931,2023-03-28,P003,C0071,1,0.0,3,Mar,1,Tuesday,13,USB-C Hub,Electronics,49.99,New York,Bronze,54,2018,49.99,49.99
T03932,2023-03-31,P003,C0465,2,0.0,3,Mar,1,Friday,13,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,53,2022,99.98,99.98
T03933,2023-08-25,P001,C0348,2,0.0,8,Aug,3,Friday,34,Laptop,Electronics,999.99,New York,Silver,20,2021,1999.98,689.98
T03934,2023-03-11,P004,C0230,2,10.0,3,Mar,1,Saturday,10,Monitor,Electronics,349.99,Houston,Gold,31,2021,629.98,629.98
T03935,2023-02-13,P002,C0125,1,5.0,2,Feb,1,Monday,7,Wireless Mouse,Electronics,29.99,New York,Silver,22,2023,28.49,28.49
T03936,2023-07-19,P010,C0278,1,0.0,7,Jul,3,Wednesday,29,Notebook,Stationery,9.99,Chicago,Gold,46,2019,9.99,9.99
T03937,2023-06-01,P008,C0271,1,20.0,6,Jun,2,Thursday,22,Phone Stand,Accessories,19.99,Chicago,Bronze,49,2021,15.99,15.99
T03938,2023-03-27,P003,C0357,2,0.0,3,Mar,1,Monday,13,USB-C Hub,Electronics,49.99,Houston,Gold,26,2018,99.98,99.98
T03939,2023-01-19,P007,C0015,2,5.0,1,Jan,1,Thursday,3,Headphones,Audio,149.99,Houston,Bronze,72,2019,284.98,284.98
T03940,2023-04-11,P007,C0242,2,10.0,4,Apr,2,Tuesday,15,Headphones,Audio,149.99,New York,Bronze,72,2019,269.98,269.98
T03941,2023-04-05,P009,C0498,2,10.0,4,Apr,2,Wednesday,14,Desk Lamp,Accessories,39.99,New York,Bronze,54,2020,71.98,71.98
T03942,2023-09-11,P006,C0153,1,0.0,9,Sep,3,Monday,37,Webcam,Electronics,89.99,New York,Gold,56,2019,89.99,89.99
T03943,2023-12-23,P001,C0053,1,15.0,12,Dec,4,Saturday,51,Laptop,Electronics,999.99,Houston,Bronze,63,2020,849.99,689.98
T03944,2023-01-30,P008,C0149,3,15.0,1,Jan,1,Monday,5,Phone Stand,Accessories,19.99,Los Angeles,Silver,60,2019,50.97,50.97
T03945,2023-09-06,P001,C0358,1,5.0,9,Sep,3,Wednesday,36,Laptop,Electronics,999.99,Phoenix,Gold,52,2020,949.99,689.98
T03946,2023-02-02,P003,C0450,1,0.0,2,Feb,1,Thursday,5,USB-C Hub,Electronics,49.99,Los Angeles,Gold,60,2018,49.99,49.99
T03947,2023-08-17,P005,C0219,1,0.0,8,Aug,3,Thursday,33,Keyboard,Electronics,79.99,New York,Bronze,46,2020,79.99,79.99
T03948,2023-01-12,P008,C0113,1,5.0,1,Jan,1,Thursday,2,Phone Stand,Accessories,19.99,Phoenix,Bronze,53,2018,18.99,18.99
T03949,2023-04-28,P009,C0288,1,0.0,4,Apr,2,Friday,17,Desk Lamp,Accessories,39.99,Phoenix,Bronze,47,2023,39.99,39.99
T03950,2023-12-16,P007,C0277,3,10.0,12,Dec,4,Saturday,50,Headphones,Audio,149.99,Phoenix,Platinum,66,2020,404.97,404.97
T03951,2023-06-04,P009,C0452,4,0.0,6,Jun,2,Sunday,22,Desk Lamp,Accessories,39.99,Houston,Gold,74,2022,159.96,159.96
T03952,2023-09-03,P003,C0428,4,5.0,9,Sep,3,Sunday,35,USB-C Hub,Electronics,49.99,Phoenix,Silver,62,2018,189.96,189.96
T03953,2023-11-28,P005,C0083,4,0.0,11,Nov,4,Tuesday,48,Keyboard,Electronics,79.99,Phoenix,Silver,23,2020,319.96,319.96
T03954,2023-09-04,P010,C0450,4,0.0,9,Sep,3,Monday,36,Notebook,Stationery,9.99,Los Angeles,Gold,60,2018,39.96,39.96
T03955,2023-01-29,P008,C0218,1,0.0,1,Jan,1,Sunday,4,Phone Stand,Accessories,19.99,Houston,Gold,40,2022,19.99,19.99
T03956,2023-06-10,P001,C0226,1,0.0,6,Jun,2,Saturday,23,Laptop,Electronics,999.99,New York,Gold,35,2022,999.99,689.98
T03957,2023-08-23,P008,C0270,3,5.0,8,Aug,3,Wednesday,34,Phone Stand,Accessories,19.99,Houston,Gold,49,2022,56.97,56.97
T03958,2023-07-09,P007,C0015,1,10.0,7,Jul,3,Sunday,27,Headphones,Audio,149.99,Houston,Bronze,72,2019,134.99,134.99
T03959,2023-04-27,P001,C0404,1,5.0,4,Apr,2,Thursday,17,Laptop,Electronics,999.99,Phoenix,Gold,65,2023,949.99,689.98
T03960,2023-09-28,P010,C0290,1,0.0,9,Sep,3,Thursday,39,Notebook,Stationery,9.99,Houston,Silver,56,2018,9.99,9.99
T03961,2023-09-15,P010,C0420,2,5.0,9,Sep,3,Friday,37,Notebook,Stationery,9.99,Houston,Bronze,68,2022,18.98,18.98
T03962,2023-06-29,P006,C0339,1,0.0,6,Jun,2,Thursday,26,Webcam,Electronics,89.99,Phoenix,Silver,62,2022,89.99,89.99
T03963,2023-06-21,P001,C0265,1,0.0,6,Jun,2,Wednesday,25,Laptop,Electronics,999.99,Houston,Bronze,47,2019,999.99,689.98
T03964,2023-10-01,P002,C0199,1,0.0,10,Oct,4,Sunday,39,Wireless Mouse,Electronics,29.99,Phoenix,Bronze,49,2018,29.99,29.99
T03965,2023-09-16,P005,C0158,4,10.0,9,Sep,3,Saturday,37,Keyboard,Electronics,79.99,Phoenix,Silver,61,2023,287.96,287.96
T03966,2023-05-15,P002,C0333,2,0.0,5,May,2,Monday,20,Wireless Mouse,Electronics,29.99,New York,Bronze,25,2021,59.98,59.98
T03967,2023-06-20,P010,C0475,4,0.0,6,Jun,2,Tuesday,25,Notebook,Stationery,9.99,Chicago,Gold,63,2020,39.96,39.96
T03968,2023-07-29,P001,C0447,1,5.0,7,Jul,3,Saturday,30,Laptop,Electronics,999.99,Chicago,Silver,55,2019,949.99,689.98
T03969,2023-08-24,P006,C0492,1,15.0,8,Aug,3,Thursday,34,Webcam,Electronics,89.99,Phoenix,Bronze,58,2021,76.49,76.49
T03970,2023-07-05,P008,C0419,2,5.0,7,Jul,3,Wednesday,27,Phone Stand,Accessories,19.99,Phoenix,Gold,46,2022,37.98,37.98
T03971,2023-12-30,P008,C0397,1,10.0,12,Dec,4,Saturday,52,Phone Stand,Accessories,19.99,Phoenix,Silver,28,2022,17.99,17.99
T03972,2023-04-05,P008,C0207,2,5.0,4,Apr,2,Wednesday,14,Phone Stand,Accessories,19.99,Phoenix,Silver,39,2021,37.98,37.98
T03973,2023-01-11,P006,C0174,3,0.0,1,Jan,1,Wednesday,2,Webcam,Electronics,89.99,Houston,Platinum,64,2020,269.97,269.97
T03974,2023-03-09,P003,C0184,3,10.0,3,Mar,1,Thursday,10,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,54,2021,134.97,134.97
T03975,2023-07-29,P001,C0265,4,10.0,7,Jul,3,Saturday,30,Laptop,Electronics,999.99,Houston,Bronze,47,2019,3599.96,689.98
T03976,2023-07-15,P002,C0493,1,0.0,7,Jul,3,Saturday,28,Wireless Mouse,Electronics,29.99,Houston,Silver,49,2022,29.99,29.99
T03977,2023-04-08,P005,C0471,1,0.0,4,Apr,2,Saturday,14,Keyboard,Electronics,79.99,Los Angeles,Silver,56,2021,79.99,79.99
T03978,2023-04-03,P010,C0246,2,0.0,4,Apr,2,Monday,14,Notebook,Stationery,9.99,Chicago,Silver,32,2021,19.98,19.98
T03979,2023-01-22,P005,C0036,1,0.0,1,Jan,1,Sunday,3,Keyboard,Electronics,79.99,Phoenix,Gold,40,2019,79.99,79.99
T03980,2023-06-21,P010,C0373,1,15.0,6,Jun,2,Wednesday,25,Notebook,Stationery,9.99,Los Angeles,Gold,64,2020,8.49,8.49
T03981,2023-05-14,P001,C0488,1,0.0,5,May,2,Sunday,19,Laptop,Electronics,999.99,Chicago,Bronze,36,2022,999.99,689.98
T03982,2023-01-25,P001,C0259,1,0.0,1,Jan,1,Wednesday,4,Laptop,Electronics,999.99,Los Angeles,Bronze,61,2019,999.99,689.98
T03983,2023-07-04,P009,C0482,1,15.0,7,Jul,3,Tuesday,27,Desk Lamp,Accessories,39.99,Houston,Bronze,51,2020,33.99,33.99
T03984,2023-03-26,P002,C0019,1,5.0,3,Mar,1,Sunday,12,Wireless Mouse,Electronics,29.99,New York,Gold,54,2023,28.49,28.49
T03985,2023-02-24,P007,C0412,2,5.0,2,Feb,1,Friday,8,Headphones,Audio,149.99,Los Angeles,Platinum,22,2018,284.98,284.98
T03986,2023-09-08,P010,C0023,2,15.0,9,Sep,3,Friday,36,Notebook,Stationery,9.99,Houston,Bronze,51,2020,16.98,16.98
T03987,2023-05-24,P004,C0104,2,0.0,5,May,2,Wednesday,21,Monitor,Electronics,349.99,Los Angeles,Bronze,70,2023,699.98,689.98
T03988,2023-12-17,P007,C0241,2,5.0,12,Dec,4,Sunday,50,Headphones,Audio,149.99,Chicago,Bronze,43,2022,284.98,284.98
T03989,2023-06-16,P008,C0493,1,0.0,6,Jun,2,Friday,24,Phone Stand,Accessories,19.99,Houston,Silver,49,2022,19.99,19.99
T03990,2023-08-12,P005,C0391,1,0.0,8,Aug,3,Saturday,32,Keyboard,Electronics,79.99,New York,Silver,59,2021,79.99,79.99
T03991,2023-08-08,P001,C0361,1,0.0,8,Aug,3,Tuesday,32,Laptop,Electronics,999.99,Houston,Bronze,59,2022,999.99,689.98
T03992,2023-06-28,P004,C0204,3,0.0,6,Jun,2,Wednesday,26,Monitor,Electronics,349.99,New York,Silver,40,2019,1049.97,689.98
T03993,2023-04-29,P010,C0253,2,20.0,4,Apr,2,Saturday,17,Notebook,Stationery,9.99,Houston,Silver,30,2018,15.98,15.98
T03994,2023-09-22,P003,C0142,1,20.0,9,Sep,3,Friday,38,USB-C Hub,Electronics,49.99,Phoenix,Silver,70,2018,39.99,39.99
T03995,2023-05-30,P010,C0302,1,15.0,5,May,2,Tuesday,22,Notebook,Stationery,9.99,Phoenix,Bronze,21,2018,8.49,8.49
T03996,2023-08-03,P005,C0143,5,0.0,8,Aug,3,Thursday,31,Keyboard,Electronics,79.99,Houston,Silver,26,2023,399.95,399.95
T03997,2023-07-16,P010,C0451,2,20.0,7,Jul,3,Sunday,28,Notebook,Stationery,9.99,Chicago,Bronze,62,2020,15.98,15.98
T03998,2023-02-11,P010,C0271,3,5.0,2,Feb,1,Saturday,6,Notebook,Stationery,9.99,Chicago,Bronze,49,2021,28.47,28.47
T03999,2023-02-22,P006,C0307,1,0.0,2,Feb,1,Wednesday,8,Webcam,Electronics,89.99,New York,Bronze,18,2022,89.99,89.99
T04000,2023-11-26,P002,C0472,1,10.0,11,Nov,4,Sunday,47,Wireless Mouse,Electronics,29.99,Phoenix,Silver,19,2023,26.99,26.99
T04001,2023-09-08,P007,C0500,3,0.0,9,Sep,3,Friday,36,Headphones,Audio,149.99,New York,Bronze,39,2023,449.97,449.97
T04002,2023-10-22,P003,C0110,2,0.0,10,Oct,4,Sunday,42,USB-C Hub,Electronics,49.99,Chicago,Silver,28,2021,99.98,99.98
T04003,2023-09-28,P001,C0008,2,10.0,9,Sep,3,Thursday,39,Laptop,Electronics,999.99,Chicago,Bronze,22,2021,1799.98,689.98
T04004,2023-05-03,P010,C0069,2,5.0,5,May,2,Wednesday,18,Notebook,Stationery,9.99,Houston,Bronze,51,2020,18.98,18.98
T04005,2023-12-05,P003,C0190,2,0.0,12,Dec,4,Tuesday,49,USB-C Hub,Electronics,49.99,Chicago,Silver,35,2020,99.98,99.98
T04006,2023-09-23,P009,C0179,2,5.0,9,Sep,3,Saturday,38,Desk Lamp,Accessories,39.99,Phoenix,Silver,25,2018,75.98,75.98
T04007,2023-12-14,P010,C0063,1,15.0,12,Dec,4,Thursday,50,Notebook,Stationery,9.99,Phoenix,Platinum,35,2020,8.49,8.49
T04008,2023-01-29,P006,C0068,1,5.0,1,Jan,1,Sunday,4,Webcam,Electronics,89.99,Los Angeles,Platinum,55,2022,85.49,85.49
T04009,2023-02-04,P006,C0206,4,0.0,2,Feb,1,Saturday,5,Webcam,Electronics,89.99,Chicago,Bronze,38,2021,359.96,359.96
T04010,2023-01-06,P004,C0400,1,0.0,1,Jan,1,Friday,1,Monitor,Electronics,349.99,Los Angeles,Bronze,32,2018,349.99,349.99
T04011,2023-04-21,P008,C0468,2,0.0,4,Apr,2,Friday,16,Phone Stand,Accessories,19.99,Chicago,Platinum,30,2018,39.98,39.98
T04012,2023-10-21,P005,C0408,2,20.0,10,Oct,4,Saturday,42,Keyboard,Electronics,79.99,Houston,Bronze,54,2019,127.98,127.98
T04013,2023-03-18,P007,C0006,5,0.0,3,Mar,1,Saturday,11,Headphones,Audio,149.99,Los Angeles,Bronze,18,2020,749.95,689.98
T04014,2023-12-15,P009,C0119,1,0.0,12,Dec,4,Friday,50,Desk Lamp,Accessories,39.99,New York,Silver,51,2019,39.99,39.99
T04015,2023-05-27,P005,C0313,1,0.0,5,May,2,Saturday,21,Keyboard,Electronics,79.99,Los Angeles,Bronze,66,2020,79.99,79.99
T04016,2023-03-08,P005,C0031,3,15.0,3,Mar,1,Wednesday,10,Keyboard,Electronics,79.99,Chicago,Silver,34,2023,203.97,203.97
T04017,2023-01-08,P004,C0006,3,5.0,1,Jan,1,Sunday,1,Monitor,Electronics,349.99,Los Angeles,Bronze,18,2020,997.47,689.98
T04018,2023-05-02,P006,C0483,2,5.0,5,May,2,Tuesday,18,Webcam,Electronics,89.99,Los Angeles,Gold,41,2022,170.98,170.98
T04019,2023-12-06,P002,C0207,1,0.0,12,Dec,4,Wednesday,49,Wireless Mouse,Electronics,29.99,Phoenix,Silver,39,2021,29.99,29.99
T04020,2023-06-24,P003,C0157,1,0.0,6,Jun,2,Saturday,25,USB-C Hub,Electronics,49.99,Houston,Gold,54,2022,49.99,49.99
T04021,2023-06-28,P001,C0067,2,15.0,6,Jun,2,Wednesday,26,Laptop,Electronics,999.99,Los Angeles,Bronze,58,2018,1699.98,689.98
T04022,2023-03-26,P002,C0459,4,15.0,3,Mar,1,Sunday,12,Wireless Mouse,Electronics,29.99,Los Angeles,Gold,60,2018,101.97,101.97
T04023,2023-02-14,P002,C0387,4,15.0,2,Feb,1,Tuesday,7,Wireless Mouse,Electronics,29.99,Los Angeles,Silver,20,2022,101.97,101.97
T04024,2023-05-16,P008,C0412,1,15.0,5,May,2,Tuesday,20,Phone Stand,Accessories,19.99,Los Angeles,Platinum,22,2018,16.99,16.99
T04025,2023-12-09,P008,C0330,1,10.0,12,Dec,4,Saturday,49,Phone Stand,Accessories,19.99,Los Angeles,Gold,24,2018,17.99,17.99
T04026,2023-01-16,P002,C0370,1,5.0,1,Jan,1,Monday,3,Wireless Mouse,Electronics,29.99,Phoenix,Gold,55,2021,28.49,28.49
T04027,2023-11-29,P006,C0353,5,10.0,11,Nov,4,Wednesday,48,Webcam,Electronics,89.99,New York,Bronze,71,2022,404.96,404.96
T04028,2023-07-14,P005,C0432,2,5.0,7,Jul,3,Friday,28,Keyboard,Electronics,79.99,New York,Bronze,36,2022,151.98,151.98
T04029,2023-01-09,P003,C0336,1,0.0,1,Jan,1,Monday,2,USB-C Hub,Electronics,49.99,Los Angeles,Gold,71,2022,49.99,49.99
T04030,2023-11-12,P005,C0379,1,0.0,11,Nov,4,Sunday,45,Keyboard,Electronics,79.99,Los Angeles,Silver,51,2022,79.99,79.99
T04031,2023-11-30,P005,C0394,2,20.0,11,Nov,4,Thursday,48,Keyboard,Electronics,79.99,New York,Gold,57,2018,127.98,127.98
T04032,2023-11-29,P005,C0289,1,0.0,11,Nov,4,Wednesday,48,Keyboard,Electronics,79.99,Chicago,Bronze,42,2022,79.99,79.99
T04033,2023-11-23,P003,C0484,3,15.0,11,Nov,4,Thursday,47,USB-C Hub,Electronics,49.99,Phoenix,Bronze,62,2019,127.47,127.47
T04034,2023-01-15,P003,C0451,3,0.0,1,Jan,1,Sunday,2,USB-C Hub,Electronics,49.99,Chicago,Bronze,62,2020,149.97,149.97
T04035,2023-11-23,P004,C0453,1,0.0,11,Nov,4,Thursday,47,Monitor,Electronics,349.99,Phoenix,Bronze,68,2020,349.99,349.99
T04036,2023-04-12,P007,C0140,1,0.0,4,Apr,2,Wednesday,15,Headphones,Audio,149.99,Phoenix,Silver,43,2018,149.99,149.99
T04037,2023-08-14,P002,C0441,4,0.0,8,Aug,3,Monday,33,Wireless Mouse,Electronics,29.99,New York,Bronze,62,2023,119.96,119.96
T04038,2023-10-05,P010,C0300,1,0.0,10,Oct,4,Thursday,40,Notebook,Stationery,9.99,New York,Bronze,47,2018,9.99,9.99
T04039,2023-04-23,P004,C0013,1,0.0,4,Apr,2,Sunday,16,Monitor,Electronics,349.99,Phoenix,Silver,20,2018,349.99,349.99
T04040,2023-01-01,P004,C0152,1,10.0,1,Jan,1,Sunday,52,Monitor,Electronics,349.99,New York,Silver,42,2018,314.99,314.99
T04041,2023-09-23,P001,C0428,3,0.0,9,Sep,3,Saturday,38,Laptop,Electronics,999.99,Phoenix,Silver,62,2018,2999.97,689.98
T04042,2023-07-27,P010,C0313,3,0.0,7,Jul,3,Thursday,30,Notebook,Stationery,9.99,Los Angeles,Bronze,66,2020,29.97,29.97
T04043,2023-04-20,P008,C0352,1,0.0,4,Apr,2,Thursday,16,Phone Stand,Accessories,19.99,Los Angeles,Bronze,22,2018,19.99,19.99
T04044,2023-07-19,P001,C0400,1,5.0,7,Jul,3,Wednesday,29,Laptop,Electronics,999.99,Los Angeles,Bronze,32,2018,949.99,689.98
T04045,2023-11-02,P008,C0480,1,5.0,11,Nov,4,Thursday,44,Phone Stand,Accessories,19.99,Phoenix,Silver,57,2023,18.99,18.99
T04046,2023-01-12,P007,C0109,1,5.0,1,Jan,1,Thursday,2,Headphones,Audio,149.99,Chicago,Silver,38,2021,142.49,142.49
T04047,2023-12-11,P009,C0485,3,0.0,12,Dec,4,Monday,50,Desk Lamp,Accessories,39.99,New York,Silver,52,2019,119.97,119.97
T04048,2023-07-07,P008,C0376,1,0.0,7,Jul,3,Friday,27,Phone Stand,Accessories,19.99,Chicago,Gold,21,2019,19.99,19.99
T04049,2023-06-03,P005,C0356,2,10.0,6,Jun,2,Saturday,22,Keyboard,Electronics,79.99,Chicago,Silver,66,2022,143.98,143.98
T04050,2023-11-30,P008,C0149,1,10.0,11,Nov,4,Thursday,48,Phone Stand,Accessories,19.99,Los Angeles,Silver,60,2019,17.99,17.99
T04051,2023-10-06,P010,C0367,1,0.0,10,Oct,4,Friday,40,Notebook,Stationery,9.99,Houston,Bronze,20,2023,9.99,9.99
T04052,2023-06-20,P003,C0204,5,0.0,6,Jun,2,Tuesday,25,USB-C Hub,Electronics,49.99,New York,Silver,40,2019,249.95,249.95
T04053,2023-05-14,P010,C0307,1,0.0,5,May,2,Sunday,19,Notebook,Stationery,9.99,New York,Bronze,18,2022,9.99,9.99
T04054,2023-01-25,P007,C0021,1,0.0,1,Jan,1,Wednesday,4,Headphones,Audio,149.99,Los Angeles,Bronze,47,2021,149.99,149.99
T04055,2023-01-18,P004,C0060,1,10.0,1,Jan,1,Wednesday,3,Monitor,Electronics,349.99,Los Angeles,Silver,54,2022,314.99,314.99
T04056,2023-07-09,P005,C0435,1,5.0,7,Jul,3,Sunday,27,Keyboard,Electronics,79.99,Houston,Platinum,45,2022,75.99,75.99
T04057,2023-05-21,P009,C0021,1,0.0,5,May,2,Sunday,20,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,47,2021,39.99,39.99
T04058,2023-02-12,P007,C0363,1,0.0,2,Feb,1,Sunday,6,Headphones,Audio,149.99,Houston,Bronze,67,2022,149.99,149.99
T04059,2023-11-30,P004,C0382,2,20.0,11,Nov,4,Thursday,48,Monitor,Electronics,349.99,Phoenix,Bronze,73,2019,559.98,559.98
T04060,2023-10-11,P006,C0245,3,10.0,10,Oct,4,Wednesday,41,Webcam,Electronics,89.99,Chicago,Silver,56,2022,242.97,242.97
T04061,2023-05-26,P010,C0390,2,15.0,5,May,2,Friday,21,Notebook,Stationery,9.99,Los Angeles,Silver,29,2019,16.98,16.98
T04062,2023-11-11,P007,C0073,1,0.0,11,Nov,4,Saturday,45,Headphones,Audio,149.99,Phoenix,Silver,55,2021,149.99,149.99
T04063,2023-11-15,P010,C0449,2,5.0,11,Nov,4,Wednesday,46,Notebook,Stationery,9.99,New York,Bronze,22,2022,18.98,18.98
T04064,2023-04-02,P009,C0076,1,0.0,4,Apr,2,Sunday,13,Desk Lamp,Accessories,39.99,Los Angeles,Silver,70,2022,39.99,39.99
T04065,2023-06-28,P004,C0186,2,0.0,6,Jun,2,Wednesday,26,Monitor,Electronics,349.99,Houston,Bronze,33,2021,699.98,689.98
T04066,2023-02-25,P010,C0078,2,0.0,2,Feb,1,Saturday,8,Notebook,Stationery,9.99,Houston,Silver,39,2018,19.98,19.98
T04067,2023-06-04,P003,C0390,1,5.0,6,Jun,2,Sunday,22,USB-C Hub,Electronics,49.99,Los Angeles,Silver,29,2019,47.49,47.49
T04068,2023-06-09,P008,C0065,3,0.0,6,Jun,2,Friday,23,Phone Stand,Accessories,19.99,Los Angeles,Bronze,59,2023,59.97,59.97
T04069,2023-04-21,P001,C0342,4,10.0,4,Apr,2,Friday,16,Laptop,Electronics,999.99,Houston,Silver,60,2021,3599.96,689.98
T04070,2023-05-17,P009,C0290,3,0.0,5,May,2,Wednesday,20,Desk Lamp,Accessories,39.99,Houston,Silver,56,2018,119.97,119.97
T04071,2023-08-20,P001,C0056,1,0.0,8,Aug,3,Sunday,33,Laptop,Electronics,999.99,New York,Silver,46,2018,999.99,689.98
T04072,2023-08-08,P002,C0331,2,0.0,8,Aug,3,Tuesday,32,Wireless Mouse,Electronics,29.99,Chicago,Silver,69,2023,59.98,59.98
T04073,2023-03-09,P008,C0259,4,0.0,3,Mar,1,Thursday,10,Phone Stand,Accessories,19.99,Los Angeles,Bronze,61,2019,79.96,79.96
T04074,2023-10-29,P009,C0426,1,0.0,10,Oct,4,Sunday,43,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,44,2019,39.99,39.99
T04075,2023-09-06,P007,C0190,3,0.0,9,Sep,3,Wednesday,36,Headphones,Audio,149.99,Chicago,Silver,35,2020,449.97,449.97
T04076,2023-11-19,P003,C0006,1,0.0,11,Nov,4,Sunday,46,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,18,2020,49.99,49.99
T04077,2023-01-06,P007,C0006,1,0.0,1,Jan,1,Friday,1,Headphones,Audio,149.99,Los Angeles,Bronze,18,2020,149.99,149.99
T04078,2023-10-07,P006,C0191,3,5.0,10,Oct,4,Saturday,40,Webcam,Electronics,89.99,Los Angeles,Bronze,42,2020,256.47,256.47
T04079,2023-04-04,P002,C0148,3,0.0,4,Apr,2,Tuesday,14,Wireless Mouse,Electronics,29.99,Chicago,Gold,42,2018,89.97,89.97
T04080,2023-09-26,P003,C0405,3,5.0,9,Sep,3,Tuesday,39,USB-C Hub,Electronics,49.99,Houston,Platinum,43,2019,142.47,142.47
T04081,2023-07-16,P010,C0258,4,5.0,7,Jul,3,Sunday,28,Notebook,Stationery,9.99,Phoenix,Silver,59,2022,37.96,37.96
T04082,2023-01-25,P010,C0218,1,0.0,1,Jan,1,Wednesday,4,Notebook,Stationery,9.99,Houston,Gold,40,2022,9.99,9.99
T04083,2023-05-28,P005,C0479,1,10.0,5,May,2,Sunday,21,Keyboard,Electronics,79.99,Phoenix,Bronze,34,2019,71.99,71.99
T04084,2023-04-28,P010,C0090,4,5.0,4,Apr,2,Friday,17,Notebook,Stationery,9.99,Chicago,Silver,70,2020,37.96,37.96
T04085,2023-12-04,P004,C0312,1,0.0,12,Dec,4,Monday,49,Monitor,Electronics,349.99,Chicago,Silver,32,2022,349.99,349.99
T04086,2023-12-04,P002,C0352,2,15.0,12,Dec,4,Monday,49,Wireless Mouse,Electronics,29.99,Los Angeles,Bronze,22,2018,50.98,50.98
T04087,2023-03-07,P004,C0010,2,10.0,3,Mar,1,Tuesday,10,Monitor,Electronics,349.99,Phoenix,Platinum,28,2018,629.98,629.98
T04088,2023-10-28,P008,C0087,1,20.0,10,Oct,4,Saturday,43,Phone Stand,Accessories,19.99,New York,Platinum,29,2018,15.99,15.99
T04089,2023-06-24,P005,C0250,1,5.0,6,Jun,2,Saturday,25,Keyboard,Electronics,79.99,Chicago,Silver,46,2021,75.99,75.99
T04090,2023-11-15,P005,C0326,2,0.0,11,Nov,4,Wednesday,46,Keyboard,Electronics,79.99,New York,Gold,28,2021,159.98,159.98
T04091,2023-03-17,P010,C0151,3,0.0,3,Mar,1,Friday,11,Notebook,Stationery,9.99,New York,Silver,59,2021,29.97,29.97
T04092,2023-04-24,P003,C0476,2,5.0,4,Apr,2,Monday,17,USB-C Hub,Electronics,49.99,Phoenix,Silver,44,2023,94.98,94.98
T04093,2023-04-21,P008,C0113,2,20.0,4,Apr,2,Friday,16,Phone Stand,Accessories,19.99,Phoenix,Bronze,53,2018,31.98,31.98
T04094,2023-09-06,P006,C0030,1,5.0,9,Sep,3,Wednesday,36,Webcam,Electronics,89.99,Houston,Gold,41,2018,85.49,85.49
T04095,2023-07-22,P002,C0128,1,15.0,7,Jul,3,Saturday,29,Wireless Mouse,Electronics,29.99,Houston,Gold,53,2023,25.49,25.49
T04096,2023-05-27,P002,C0078,1,0.0,5,May,2,Saturday,21,Wireless Mouse,Electronics,29.99,Houston,Silver,39,2018,29.99,29.99
T04097,2023-02-04,P009,C0421,1,0.0,2,Feb,1,Saturday,5,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,20,2018,39.99,39.99
T04098,2023-11-05,P007,C0055,1,15.0,11,Nov,4,Sunday,44,Headphones,Audio,149.99,Chicago,Bronze,43,2020,127.49,127.49
T04099,2023-01-26,P010,C0480,1,10.0,1,Jan,1,Thursday,4,Notebook,Stationery,9.99,Phoenix,Silver,57,2023,8.99,8.99
T04100,2023-08-26,P009,C0305,1,20.0,8,Aug,3,Saturday,34,Desk Lamp,Accessories,39.99,Chicago,Bronze,42,2019,31.99,31.99
T04101,2023-01-14,P006,C0034,1,10.0,1,Jan,1,Saturday,2,Webcam,Electronics,89.99,New York,Gold,73,2019,80.99,80.99
T04102,2023-02-14,P005,C0105,1,0.0,2,Feb,1,Tuesday,7,Keyboard,Electronics,79.99,New York,Platinum,53,2023,79.99,79.99
T04103,2023-08-04,P001,C0172,2,5.0,8,Aug,3,Friday,31,Laptop,Electronics,999.99,New York,Silver,72,2021,1899.98,689.98
T04104,2023-08-21,P006,C0499,2,15.0,8,Aug,3,Monday,34,Webcam,Electronics,89.99,New York,Bronze,46,2023,152.98,152.98
T04105,2023-07-12,P006,C0022,1,5.0,7,Jul,3,Wednesday,28,Webcam,Electronics,89.99,Phoenix,Silver,26,2021,85.49,85.49
T04106,2023-02-20,P003,C0287,4,0.0,2,Feb,1,Monday,8,USB-C Hub,Electronics,49.99,Houston,Gold,27,2022,199.96,199.96
T04107,2023-08-02,P003,C0391,1,0.0,8,Aug,3,Wednesday,31,USB-C Hub,Electronics,49.99,New York,Silver,59,2021,49.99,49.99
T04108,2023-05-31,P003,C0105,3,5.0,5,May,2,Wednesday,22,USB-C Hub,Electronics,49.99,New York,Platinum,53,2023,142.47,142.47
T04109,2023-10-02,P003,C0149,1,0.0,10,Oct,4,Monday,40,USB-C Hub,Electronics,49.99,Los Angeles,Silver,60,2019,49.99,49.99
